customer_id,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,customer_type,cltv_type
1587-FKLZB,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,1,96,4479,Attitude of support person,Loyal,Medium
6140-QNRQQ,United States,California,Santa Barbara,93103,"34.438581, -119.685368",34.438581,-119.685368,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.55,71.55,1,98,5739,Attitude of service provider,New,High
4307-KTUMW,United States,California,Santa Barbara,93108,"34.457541, -119.631072",34.457541,-119.631072,Male,No,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,1,68,5543,Attitude of service provider,Loyal,High
5440-FLBQG,United States,California,Santa Barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,1,73,4708,Attitude of service provider,Loyal,Medium
7470-MCQTK,United States,California,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771,Female,No,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,1,86,2655,Attitude of support person,Established,Low
7488-MXJIV,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,1,96,3223,Attitude of support person,New,Low
2027-FECZV,United States,California,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,1,92,2406,Attitude of support person,New,Low
2672-DZUOY,United States,California,Buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,25.15,1,99,5386,Attitude of service provider,New,High
3870-MQAMG,United States,California,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,Female,No,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.35,5893.15,1,90,6189,Attitude of service provider,Loyal,High
4800-CZMPC,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,Female,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,1,71,4736,Attitude of service provider,Loyal,Medium
7377-DMMRI,United States,California,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,1,89,4134,Attitude of support person,New,Medium
8949-JTMAY,United States,California,Mc Kittrick,93251,"35.38381, -119.730885",35.38381,-119.730885,Female,No,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,1,72,5144,Attitude of support person,Established,High
2774-LVQUS,United States,California,Maricopa,93252,"34.737031, -119.460557",34.737031,-119.460557,Female,Yes,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,1,70,2596,Attitude of support person,Established,Low
3211-ILJTT,United States,California,Taft,93268,"35.184837, -119.402525",35.184837,-119.402525,Male,No,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,1,67,4469,Attitude of service provider,Established,Medium
4612-THJBS,United States,California,Terra Bella,93270,"35.939068, -119.043666",35.939068,-119.043666,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.75,5510.65,1,93,5605,Attitude of service provider,Loyal,High
4094-NSEDU,United States,California,Tipton,93272,"36.047414, -119.344304",36.047414,-119.344304,Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,1,73,4819,Attitude of service provider,Established,Medium
5103-MHMHY,United States,California,Los Osos,93402,"35.279984, -120.824288",35.279984,-120.824288,Female,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,1,82,4563,Attitude of support person,New,Medium
1846-XWOQN,United States,California,Bradley,93426,"35.842889, -121.004862",35.842889,-121.004862,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,1,71,2825,Competitor made better offer,New,Low
0235-KGSLC,United States,California,Buellton,93427,"34.631362, -120.238218",34.631362,-120.238218,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,1,86,3967,Moved,New,Low
2884-GBPFB,United States,California,Morro Bay,93442,"35.369553, -120.763864",35.369553,-120.763864,Female,No,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,1,79,5413,Moved,Established,High
3757-NJYBX,United States,California,Nipomo,93444,"35.050345, -120.489599",35.050345,-120.489599,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,1,65,4113,Moved,Established,Medium
5136-KCKGI,United States,California,Templeton,93465,"35.536115, -120.739231",35.536115,-120.739231,Female,No,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,1,76,4461,Competitor had better devices,Established,Medium
3722-WPXTK,United States,California,Benton,93512,"37.653947, -118.231443",37.653947,-118.231443,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,1,72,4254,Competitor offered higher download speeds,New,Medium
2929-ERCFZ,United States,California,Independence,93526,"36.869584, -118.189241",36.869584,-118.189241,Female,No,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,1,80,2939,Competitor offered more data,New,Low
7548-SEPYI,United States,California,Inyokern,93527,"36.041315, -118.188235",36.041315,-118.188235,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,1,74,5056,Competitor made better offer,New,Medium
8835-VSDSE,United States,California,Johannesburg,93528,"35.363339, -117.637641",35.363339,-117.637641,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,141.45,1,86,4559,Competitor had better devices,New,Medium
1623-NLDOT,United States,California,Lancaster,93534,"34.727529, -118.153098",34.727529,-118.153098,Female,No,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,33.55,1445.3,1,82,2044,Competitor had better devices,Loyal,Low
9898-KZQDZ,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,Female,Yes,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,1,95,5676,Competitor offered higher download speeds,Loyal,High
5236-PERKL,United States,California,Pearblossom,93553,"34.445239, -117.894868",34.445239,-117.894868,Female,No,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465.0,1,89,4738,Competitor offered higher download speeds,Loyal,Medium
7854-FOKSF,United States,California,Rosamond,93560,"34.903052, -118.411251",34.903052,-118.411251,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.9,35.9,1,93,4747,Competitor offered higher download speeds,New,Medium
2519-FAKOD,United States,California,Tehachapi,93561,"35.073777, -118.652112",35.073777,-118.652112,Male,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,1,76,5274,Competitor offered more data,Loyal,High
8263-JQAIK,United States,California,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593,Male,Yes,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,47.5,1,77,5573,Competitor offered more data,New,High
7089-IVVAZ,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691,Female,No,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,1,71,2363,Competitor offered more data,New,Low
2205-YMZZJ,United States,California,Clovis,93612,"36.814539, -119.711868",36.814539,-119.711868,Male,Yes,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,546.95,1,70,2015,Competitor made better offer,New,Low
1254-IZEYF,United States,California,Cutler,93615,"36.497895, -119.285484",36.497895,-119.285484,Female,Yes,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,1,96,5362,Competitor made better offer,Established,High
9492-TOKRI,United States,California,Dinuba,93618,"36.523619, -119.386868",36.523619,-119.386868,Female,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,1,97,2708,Price too high,Established,Low
9221-OTIVJ,United States,California,Dunlap,93621,"36.789213, -119.140338",36.789213,-119.140338,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,1,86,2292,Product dissatisfaction,Established,Low
3325-FUYCG,United States,California,Five Points,93624,"36.397745, -120.119911",36.397745,-120.119911,Male,No,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.1,2847.4,1,85,3770,Service dissatisfaction,Established,Low
5908-QMGOE,United States,California,Fowler,93625,"36.625792, -119.672483",36.625792,-119.672483,Male,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,1,80,4553,Lack of self-service on Website,Established,Medium
8481-YYXWG,United States,California,Hume,93628,"36.807595, -118.901544",36.807595,-118.901544,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,1,70,4584,Network reliability,New,Medium
2609-IAICY,United States,California,North Fork,93643,"37.244307, -119.470256",37.244307,-119.470256,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.15,77.15,1,79,2756,Limited range of services,New,Low
1740-CSDJP,United States,California,Oakhurst,93644,"37.648647, -119.231447",37.648647,-119.231447,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,1,88,2548,Lack of affordable download/upload speed,New,Low
2636-OHFMN,United States,California,Orosi,93647,"36.600185, -119.175655",36.600185,-119.175655,Male,No,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.55,201.0,1,97,3955,Long distance charges,New,Low
1323-OOEPC,United States,California,Prather,93651,"37.007238, -119.505661",37.007238,-119.505661,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.4,5149.5,1,87,6481,Extra data charges,Loyal,High
0397-GZBBC,United States,California,South Dos Palos,93665,"36.959731, -120.653519",36.959731,-120.653519,Male,Yes,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,1,85,5390,Price too high,Loyal,High
7641-EUYET,United States,California,Tranquillity,93668,"36.635661, -120.288644",36.635661,-120.288644,Male,Yes,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.7,4541.2,1,72,5712,Product dissatisfaction,Loyal,High
9921-ZVRHG,United States,California,Traver,93673,"36.456091, -119.486225",36.456091,-119.486225,Female,No,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,1072.0,1,94,4155,Service dissatisfaction,Established,Medium
4701-MLJPN,United States,California,Fresno,93702,"36.739385, -119.753649",36.739385,-119.753649,Male,No,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.25,1715.65,1,78,2933,Lack of self-service on Website,Established,Low
9206-GVPEQ,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,Male,No,Yes,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.45,706.85,1,88,5212,Network reliability,Established,High
1596-BBVTG,United States,California,Fresno,93711,"36.833002, -119.82947",36.833002,-119.82947,Male,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.35,2636.05,1,79,2785,Don't know,Established,Low
8433-WXGNA,United States,California,Salinas,93906,"36.722898, -121.633648",36.722898,-121.633648,Male,No,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,189.2,1,82,4676,Don't know,New,Medium
3707-GNWHM,United States,California,Carmel Valley,93924,"36.414611, -121.6386",36.414611,-121.6386,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.25,74.25,1,93,4750,Don't know,New,Medium
8922-LIEGH,United States,California,Jolon,93928,"35.930782, -121.189757",35.930782,-121.189757,Female,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.7,2187.55,1,82,4078,Poor expertise of online support,Established,Medium
8245-UMPYT,United States,California,Lockwood,93932,"35.989792, -121.055933",35.989792,-121.055933,Female,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,1581.2,1,80,2688,Poor expertise of phone support,Established,Low
5186-SAMNZ,United States,California,Marina,93933,"36.689582, -121.758398",36.689582,-121.758398,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,1,77,3273,Price too high,New,Low
5373-SFODM,United States,California,San Lucas,93954,"36.125529, -120.864443",36.125529,-120.864443,Male,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,1,82,3041,Product dissatisfaction,Established,Low
5766-ZJYBB,United States,California,Brisbane,94005,"37.684694, -122.40712",37.684694,-122.40712,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,19.4,1,66,4152,Service dissatisfaction,New,Medium
8931-GJJIQ,United States,California,Burlingame,94010,"37.57028, -122.365778",37.57028,-122.365778,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.3,803.3,1,97,3520,Lack of self-service on Website,New,Low
4277-PVRAN,United States,California,Daly City,94014,"37.691561, -122.445202",37.691561,-122.445202,Female,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.1,679.3,1,67,5071,Network reliability,New,Medium
0022-TCJCI,United States,California,Daly City,94015,"37.680844, -122.48131",37.680844,-122.48131,Male,Yes,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),62.7,2791.5,1,92,2654,Limited range of services,Loyal,Low
0203-HHYIJ,United States,California,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168,Male,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.3,676.35,1,79,3779,Lack of affordable download/upload speed,Established,Low
0952-KMEEH,United States,California,Mountain View,94043,"37.419725, -122.062947",37.419725,-122.062947,Male,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,98.15,1230.25,1,98,5525,Long distance charges,Established,High
8178-EYZUO,United States,California,San Francisco,94105,"37.789168, -122.395009",37.789168,-122.395009,Male,No,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.7,4154.8,1,70,3378,Extra data charges,Loyal,Low
5130-IEKQT,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.95,2655.25,1,100,4283,Price too high,Established,Medium
3230-WYKIR,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201,Male,No,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,1425.45,1,79,3306,Product dissatisfaction,Established,Low
0407-BDJKB,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,Male,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,1,88,4129,Service dissatisfaction,Loyal,Medium
9600-UDOPK,United States,California,San Francisco,94117,"37.770533, -122.445121",37.770533,-122.445121,Male,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,1,68,4095,Lack of self-service on Website,Established,Medium
4074-SJFFA,United States,California,San Francisco,94122,"37.760412, -122.484966",37.760412,-122.484966,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.75,54.75,1,83,2614,Network reliability,New,Low
3269-ATYWD,United States,California,San Francisco,94123,"37.800254, -122.436975",37.800254,-122.436975,Male,Yes,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,3759.05,1,65,4892,Don't know,Loyal,Medium
4910-GMJOT,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,94.6,1,96,4033,Don't know,New,Medium
0354-WYROK,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,Female,Yes,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,1,98,4050,Don't know,Established,Medium
7576-OYWBN,United States,California,San Mateo,94402,"37.556634, -122.317723",37.556634,-122.317723,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,231.8,1,67,2930,Price too high,New,Low
5539-TMZLF,United States,California,Concord,94520,"38.013825, -122.039144",38.013825,-122.039144,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,1,69,5057,Product dissatisfaction,New,Medium
4323-SADQS,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504,Male,No,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,1,93,3520,Service dissatisfaction,New,Low
